# Data Source: NASA GEOS5 Near-Real-Time
# Model Time = 2010-01-01 00:00:00
# Location = [  41.1310, -112.8960 ]
# Fields = [ Z(km), T(K), U(m/s), V(m/s), R(g/cm3), P(mbar) ]
# Ground Height = 1.421
# The following lines are formatted input for ncpaprop
#% 0, Z0, km, 1.421
#% 1, Z, km
#% 2, T, degK
#% 3, U, m/s
#% 4, V, m/s
#% 5, RHO, g/cm3
#% 6, P, mbar
 25.800      2.12511e+02       1.53317e+01      -1.02669e+01       3.47677e-05       2.12050e+01
 25.900      2.12605e+02       1.53486e+01      -1.03115e+01       3.41996e-05       2.08678e+01
 26.000      2.12707e+02       1.53758e+01      -1.03526e+01       3.36404e-05       2.05364e+01
 26.100      2.12816e+02       1.54142e+01      -1.03902e+01       3.30900e-05       2.02108e+01
 26.200      2.12932e+02       1.54647e+01      -1.04243e+01       3.25483e-05       1.98908e+01
 26.300      2.13057e+02       1.55278e+01      -1.04549e+01       3.20152e-05       1.95764e+01
 26.400      2.13188e+02       1.56032e+01      -1.04821e+01       3.14906e-05       1.92675e+01
 26.500      2.13327e+02       1.56903e+01      -1.05061e+01       3.09744e-05       1.89640e+01
 26.600      2.13473e+02       1.57889e+01      -1.05269e+01       3.04665e-05       1.86658e+01
 26.700      2.13625e+02       1.58984e+01      -1.05448e+01       2.99667e-05       1.83727e+01
 26.800      2.13784e+02       1.60185e+01      -1.05598e+01       2.94750e-05       1.80847e+01
 26.900      2.13949e+02       1.61488e+01      -1.05721e+01       2.89912e-05       1.78016e+01
